Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
655b2da9041ad42a45a5ee2d,5f0e28b536c61b1430d2248e,APPROVED,2023-11-20T10:01:01.202000Z,2023-11-20T10:08:50.709000Z,2023-11-20T11:07:20.503000Z,2023-11-20T10:08:51.301719Z,470.0,CBCT4R5Q,668,"English, Tagalog-Filipino",South East Asian,22,Male,Asian,Philippines,Canada,Canada,Tagalog-Filipino,No,Full-Time
655b2dab7e838cc7bb2f6667,614280ed34d0c9737fb0f796,APPROVED,2023-11-20T10:02:07.034000Z,2023-11-20T10:13:46.421000Z,2023-11-20T11:07:22.605000Z,2023-11-20T10:13:46.922039Z,700.0,CBCT4R5Q,361,English,African,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
655b2de33c813e394e120e93,6155aae55300ebb347b7a578,APPROVED,2023-11-20T09:58:59.717000Z,2023-11-20T10:13:16.474000Z,2023-11-20T11:07:15.924000Z,2023-11-20T10:13:17.045678Z,857.0,CBCT4R5Q,231,English,African,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
655b2df5687df87942e186dd,60f6da6909e5649743053065,APPROVED,2023-11-20T09:59:24.174000Z,2023-11-20T10:09:18.752000Z,2023-11-20T11:07:17.537000Z,2023-11-20T10:09:19.267949Z,595.0,CBCT4R5Q,126,English,African,24,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
655b2e075f8e46ee3727c997,5f73427f244c770277ba2a5d,APPROVED,2023-11-20T10:03:40.707000Z,2023-11-20T10:32:59.819000Z,2023-11-20T11:07:24.153000Z,2023-11-20T10:33:00.700551Z,1760.0,CBCT4R5Q,533,"English, Polish, German",White/Caucasian,24,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
655b2e189106d55f7c1eed6a,60c49e68081928c86ba7b98a,APPROVED,2023-11-20T10:00:47.723000Z,2023-11-20T10:08:58.139000Z,2023-11-20T11:07:19.192000Z,2023-11-20T10:08:58.636960Z,491.0,CBCT4R5Q,121,"Italian, English",White/Caucasian,23,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
655b2d65b99104a1e36fdc9c,5bef1e56c19fcd0001cdf4c7,APPROVED,2023-11-20T09:56:57.808000Z,2023-11-20T10:02:28.095000Z,2023-11-20T11:07:01.643000Z,2023-11-20T10:02:28.696663Z,331.0,CBCT4R5Q,377,"English, French, Spanish",White/Caucasian,25,Female,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
655b2d7abc9259025911ea8e,5fca668ac2964d6748476ebb,APPROVED,2023-11-20T09:57:17.586000Z,2023-11-20T10:05:31.156000Z,2023-11-20T11:07:04.721000Z,2023-11-20T10:05:31.654188Z,494.0,CBCT4R5Q,140,"English, Portuguese",White/Caucasian,23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
655b2d96314a97dfeb566c75,60e6f8ba388943fc0c5e19fc,APPROVED,2023-11-20T09:57:49.367000Z,2023-11-20T10:09:34.077000Z,2023-11-20T11:07:08.264000Z,2023-11-20T10:09:34.611226Z,705.0,CBCT4R5Q,203,English,African,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
655b2d9d4ebdfa3b30a8f21e,60d64ee4773f3084cfb8f3ac,APPROVED,2023-11-20T09:57:49.248000Z,2023-11-20T10:16:25.900000Z,2023-11-20T11:07:07.035000Z,2023-11-20T10:16:26.607372Z,1117.0,CBCT4R5Q,216,"Portuguese, English",White/Caucasian,23,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
655b2dabfdbf3071687d6bc4,5fdcad62eed16d2504b27f5a,APPROVED,2023-11-20T09:58:03.634000Z,2023-11-20T10:15:01.823000Z,2023-11-20T11:07:09.649000Z,2023-11-20T10:15:02.946197Z,1019.0,CBCT4R5Q,141,"English, French, Swahili",African,20,Female,Black,Congo the Democratic Republic of the,South Africa,Congo the Democratic Republic of the,English,Yes,Part-Time
655b2dae5ac17d3e5411e9ca,6384d76e3da4c98dc29e390b,APPROVED,2023-11-20T09:58:09.812000Z,2023-11-20T10:07:42.986000Z,2023-11-20T11:07:11.067000Z,2023-11-20T10:07:43.430007Z,574.0,CBCT4R5Q,273,"English, German, Spanish",Mixed,25,Female,Mixed,Ecuador,Germany,Germany,Spanish,Yes,DATA_EXPIRED
655b2db94670af782d339e1a,5d7e41aea60f7b00013cf1af,APPROVED,2023-11-20T09:58:17.560000Z,2023-11-20T10:04:25.058000Z,2023-11-20T11:07:12.776000Z,2023-11-20T10:04:25.563504Z,368.0,CBCT4R5Q,362,"English, Polish",White/Caucasian,24,Female,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
655b2dc4c60761801a516acd,5e4aecbff6f75d000ccc6108,APPROVED,2023-11-20T09:58:28.748000Z,2023-11-20T10:08:31.537000Z,2023-11-20T11:07:14.264000Z,2023-11-20T10:08:32.058339Z,603.0,CBCT4R5Q,298,"English, Portuguese",White/Caucasian,25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
655b2dc563e4a8bc70f620e0,603e51684835eaca90562e76,APPROVED,2023-11-20T10:06:40.600000Z,2023-11-20T10:37:23.002000Z,2023-11-20T11:07:25.537000Z,2023-11-20T10:37:24.475561Z,1843.0,CBCT4R5Q,269,"English, Polish, Russian",White/Caucasian,24,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
